   113 -0.106600 0.046400 -0.060400 -0.030794 0.009142 -0.999484 -0.179936 -0.983672 -0.003525 -0.983197 0.179735 0.031934 -0.009138
   112 -0.106600 0.046400 -0.060400 -0.179936 -0.983672 -0.003525 0.030794 -0.009142 0.999484 -0.983197 0.179735 0.031934 0.009777
   111 -0.106600 0.046400 -0.060400 -0.030770 0.009271 -0.999484 -0.179940 -0.983671 -0.003657 -0.983196 0.179735 0.031934 1.022055
   122 -0.102000 0.063100 -0.025600 0.005156 0.003666 -0.999980 -0.257448 -0.966280 -0.004878 -0.966279 0.257467 -0.004039 -0.008881
   123 -0.102000 0.063100 -0.025600 -0.257448 -0.966280 -0.004878 -0.005156 -0.003666 0.999980 -0.966279 0.257467 -0.004039 -0.004759
   121 -0.102000 0.063100 -0.025600 0.005214 0.003884 -0.999979 -0.257447 -0.966279 -0.005105 -0.966279 0.257467 -0.004039 0.999098
   132 -0.108500 0.030200 -0.026600 0.006110 0.002026 -0.999979 -0.086377 -0.996259 -0.002509 -0.996244 0.086391 -0.005912 -0.003654
   133 -0.108500 0.030200 -0.026600 -0.086377 -0.996259 -0.002509 -0.006110 -0.002026 0.999979 -0.996244 0.086391 -0.005912 -0.002240
   131 -0.108500 0.030200 -0.026600 0.006128 0.002233 -0.999979 -0.086376 -0.996259 -0.002717 -0.996244 0.086391 -0.005912 1.015382
   143 -0.109900 0.013100 -0.062700 -0.043440 0.002496 -0.999053 -0.027300 -0.999626 -0.001371 -0.998683 0.027215 0.043492 -0.010311
   142 -0.109900 0.013100 -0.062700 -0.027300 -0.999626 -0.001371 0.043440 -0.002496 0.999053 -0.998683 0.027215 0.043492 -0.001601
   141 -0.109900 0.013100 -0.062700 -0.043430 0.002866 -0.999052 -0.027316 -0.999625 -0.001741 -0.998683 0.027215 0.043492 1.019363
   213 -0.107400 0.032900 0.008000 -0.056527 0.008233 -0.998367 -0.105637 -0.994402 -0.002252 -0.992797 0.105338 0.057076 -0.008301
   212 -0.107400 0.032900 0.008000 -0.105637 -0.994402 -0.002252 0.056527 -0.008233 0.998367 -0.992797 0.105338 0.057076 -0.003172
   211 -0.107400 0.032900 0.008000 -0.056517 0.008325 -0.998367 -0.105642 -0.994401 -0.002345 -0.992797 0.105338 0.057076 0.993869
   222 -0.098900 0.040300 0.041300 -0.340535 0.059369 -0.938356 -0.162230 -0.986747 -0.003543 -0.926128 0.151022 0.345658 -0.007401
   223 -0.098900 0.040300 0.041300 -0.162230 -0.986747 -0.003543 0.340535 -0.059369 0.938356 -0.926128 0.151022 0.345658 -0.002188
   221 -0.098900 0.040300 0.041300 -0.340527 0.059419 -0.938355 -0.162247 -0.986744 -0.003591 -0.926128 0.151022 0.345658 0.989926
   232 -0.101100 0.004400 0.040800 -0.352902 0.008624 -0.935621 0.053498 -0.998136 -0.029372 -0.934131 -0.060425 0.351780 -0.003039
   233 -0.101100 0.004400 0.040800 0.053498 -0.998136 -0.029372 0.352902 -0.008624 0.935621 -0.934131 -0.060425 0.351780 -0.007046
   231 -0.101100 0.004400 0.040800 -0.352899 0.008583 -0.935622 0.053512 -0.998136 -0.029333 -0.934131 -0.060425 0.351780 0.995743
   243 -0.108300 -0.001100 0.007100 -0.077450 -0.011285 -0.996932 0.090795 -0.995861 0.004257 -0.992854 -0.090187 0.078153 -0.007595
   242 -0.108300 -0.001100 0.007100 0.090795 -0.995861 0.004257 0.077450 0.011285 0.996932 -0.992854 -0.090187 0.078153 -0.006325
   241 -0.108300 -0.001100 0.007100 -0.077480 -0.010959 -0.996934 0.090770 -0.995864 0.003931 -0.992854 -0.090187 0.078153 0.998895
   313 -0.086100 0.098800 0.009000 -0.039420 0.120483 -0.991932 -0.484445 -0.870535 -0.086498 -0.873933 0.477128 0.092681 -0.004390
   312 -0.086100 0.098800 0.009000 -0.484445 -0.870535 -0.086498 0.039420 -0.120483 0.991932 -0.873933 0.477128 0.092681 0.000894
   311 -0.086100 0.098800 0.009000 -0.039417 0.120488 -0.991932 -0.484445 -0.870534 -0.086504 -0.873933 0.477128 0.092681 1.003942
   322 -0.088700 0.075700 0.041200 -0.353539 0.119652 -0.927736 -0.365442 -0.930635 0.019237 -0.861082 0.345834 0.372743 -0.012319
   323 -0.088700 0.075700 0.041200 -0.365442 -0.930635 0.019237 0.353539 -0.119652 0.927736 -0.861082 0.345834 0.372743 -0.009680
   321 -0.088700 0.075700 0.041200 -0.353506 0.119738 -0.927737 -0.365474 -0.930624 0.019151 -0.861082 0.345834 0.372743 0.994913
   333 -0.070200 0.075800 0.070700 -0.594274 0.228872 -0.771010 -0.394778 -0.918231 0.031657 -0.700720 0.323191 0.636034 -0.020020
   332 -0.070200 0.075800 0.070700 -0.394778 -0.918231 0.031657 0.594274 -0.228872 0.771010 -0.700720 0.323191 0.636034 0.009698
   331 -0.070200 0.075800 0.070700 -0.594314 0.228779 -0.771006 -0.394717 -0.918255 0.031735 -0.700720 0.323191 0.636034 0.993820
   343 -0.100300 0.065900 0.008100 -0.060930 0.023184 -0.997873 -0.296281 -0.955092 -0.004107 -0.953155 0.295401 0.065065 -0.011414
   342 -0.100300 0.065900 0.008100 -0.296281 -0.955092 -0.004107 0.060930 -0.023184 0.997873 -0.953155 0.295401 0.065065 -0.016696
   341 -0.100300 0.065900 0.008100 -0.060929 0.023189 -0.997873 -0.296281 -0.955092 -0.004112 -0.953155 0.295401 0.065065 0.988827
   413 -0.080800 0.041300 0.072000 -0.641577 0.048912 -0.765498 -0.138562 -0.988939 0.052923 -0.754442 0.140023 0.641257 -0.004962
   412 -0.080800 0.041300 0.072000 -0.138562 -0.988939 0.052923 0.641577 -0.048912 0.765498 -0.754442 0.140023 0.641257 -0.003252
   411 -0.080800 0.041300 0.072000 -0.641577 0.048912 -0.765498 -0.138562 -0.988939 0.052923 -0.754442 0.140023 0.641258 0.996025
   422 -0.052600 0.040600 0.095200 -0.875405 -0.019567 -0.482994 -0.057133 -0.987994 0.143543 -0.480007 0.153253 0.863775 -0.002388
   423 -0.052600 0.040600 0.095200 -0.057133 -0.987994 0.143543 0.875405 0.019567 0.482994 -0.480007 0.153253 0.863775 -0.010138
   421 -0.052600 0.040600 0.095200 -0.875406 -0.019583 -0.482991 -0.057118 -0.987993 0.143551 -0.480007 0.153253 0.863775 1.005085
   432 -0.053700 0.005900 0.096900 -0.869466 -0.017753 -0.493673 0.026541 -0.999588 -0.010962 -0.493274 -0.022637 0.869580 0.003922
   433 -0.053700 0.005900 0.096900 0.026541 -0.999588 -0.010962 0.869466 0.017753 0.493673 -0.493274 -0.022637 0.869580 -0.006142
   431 -0.053700 0.005900 0.096900 -0.869465 -0.017785 -0.493674 0.026569 -0.999587 -0.010946 -0.493274 -0.022637 0.869580 1.002015
   443 -0.082900 0.006200 0.072800 -0.643474 0.002400 -0.765464 0.042280 -0.998359 -0.038634 -0.764301 -0.057225 0.642315 -0.005190
   442 -0.082900 0.006200 0.072800 0.042280 -0.998359 -0.038634 0.643474 -0.002400 0.765464 -0.764301 -0.057225 0.642315 -0.006052
   441 -0.082900 0.006200 0.072800 -0.643474 0.002394 -0.765464 0.042284 -0.998358 -0.038629 -0.764301 -0.057225 0.642315 0.995839
   513 -0.063700 0.125400 0.013600 0.016960 0.219763 -0.975406 -0.795541 -0.587967 -0.146323 -0.605662 0.778457 0.164858 -0.001073
   512 -0.063700 0.125400 0.013600 -0.795541 -0.587967 -0.146323 -0.016960 -0.219763 0.975406 -0.605662 0.778457 0.164858 -0.002072
   511 -0.063700 0.125400 0.013600 0.016919 0.219732 -0.975413 -0.795541 -0.587978 -0.146273 -0.605662 0.778457 0.164858 1.002674
   523 -0.033200 0.139700 0.017400 0.010315 0.219344 -0.975593 -0.959812 -0.271471 -0.071169 -0.280456 0.937121 0.207725 0.001549
   522 -0.033200 0.139700 0.017400 -0.959812 -0.271471 -0.071169 -0.010315 -0.219344 0.975593 -0.280456 0.937121 0.207725 -0.002580
   521 -0.033200 0.139700 0.017400 0.010141 0.219295 -0.975606 -0.959814 -0.271511 -0.070991 -0.280456 0.937120 0.207725 1.003623
   532 -0.033700 0.127400 0.048500 -0.051752 0.468379 -0.882011 -0.965109 -0.250450 -0.076417 -0.256701 0.847274 0.465006 0.000158
   533 -0.033700 0.127400 0.048500 -0.965109 -0.250450 -0.076417 0.051752 -0.468379 0.882011 -0.256701 0.847274 0.465006 0.000612
   531 -0.033700 0.127400 0.048500 -0.051787 0.468370 -0.882013 -0.965107 -0.250466 -0.076386 -0.256701 0.847275 0.465006 0.999918
   542 -0.067200 0.108900 0.044300 -0.172964 0.379391 -0.908926 -0.710033 -0.687602 -0.151842 -0.682585 0.619106 0.388311 0.002467
   543 -0.067200 0.108900 0.044300 -0.710033 -0.687602 -0.151842 0.172964 -0.379391 0.908926 -0.682585 0.619106 0.388311 0.001539
   541 -0.067200 0.108900 0.044300 -0.172946 0.379408 -0.908922 -0.710038 -0.687592 -0.151865 -0.682585 0.619106 0.388311 0.998521
   613 -0.035800 0.104800 0.075000 -0.008976 0.769768 -0.638261 -0.958338 -0.188839 -0.214311 -0.285500 0.609745 0.739392 -0.004227
   612 -0.035800 0.104800 0.075000 -0.958338 -0.188839 -0.214311 0.008976 -0.769768 0.638261 -0.285500 0.609745 0.739392 -0.005367
   611 -0.035800 0.104800 0.075000 -0.008928 0.769777 -0.638251 -0.958338 -0.188800 -0.214342 -0.285500 0.609745 0.739392 0.994303
   622 0.000100 0.077500 0.096700 0.000218 0.913456 -0.406938 -0.999992 -0.001382 -0.003853 -0.004088 0.407017 0.913411 -0.000031
   623 0.000100 0.077500 0.096700 -0.999992 -0.001382 -0.003853 -0.000218 -0.913456 0.406938 -0.004088 0.407017 0.913411 -0.011619
   621 0.000100 0.077500 0.096700 0.000170 0.913456 -0.406938 -0.999992 -0.001426 -0.003833 -0.004088 0.407017 0.913411 1.007911
   633 -0.018400 0.044000 0.106300 0.006326 0.984152 -0.177215 -0.990768 -0.017738 -0.134405 -0.135414 0.176428 0.974954 0.013122
   632 -0.018400 0.044000 0.106300 -0.990768 -0.017738 -0.134405 -0.006326 -0.984152 0.177215 -0.135414 0.176428 0.974954 0.005690
   631 -0.018400 0.044000 0.106300 0.006310 0.984152 -0.177217 -0.990768 -0.017754 -0.134402 -0.135414 0.176428 0.974954 1.011260
   642 -0.036800 0.075300 0.092200 -0.027847 0.900151 -0.434687 -0.952124 -0.156298 -0.262738 -0.304446 0.406561 0.861407 -0.006870
