0.0000319 -0.0000072 0.0000158 -0.0000053 0.0000207 0.0000135 0.0002792 -0.0004335 0.0000154 -0.0000218 0.0000058 -0.0000157 0.0000078 -0.0000209 -0.0000003 -0.0000052 -0.0003272 0.0004548 0.0000130 -0.0000308
0.0000002 0.0000476 0.0000162 -0.0000022 -0.0000571 0.0000254 0.0005737 -0.0004585 0.0000496 -0.0000739 0.0000049 -0.0000141 0.0000050 -0.0000144 -0.0000014 -0.0000021 -0.0005074 0.0004964 0.0000261 -0.0000464
-0.0000839 0.0001167 0.0000166 -0.0000116 -0.0000300 -0.0000208 0.0002212 0.0000824 0.0000094 -0.0000140 0.0000040 -0.0000132 0.0000053 -0.0000145 0.0000003 -0.0000078 -0.0003693 -0.0000817 0.0000427 -0.0000614
-0.0000373 -0.0000185 0.0000203 -0.0000233 0.0000233 -0.0000025 0.0000174 0.0002272 -0.0000048 0.0000034 0.0000037 -0.0000139 0.0000041 -0.0000212 0.0000044 -0.0000146 -0.0000782 -0.0004986 0.0000251 -0.0000332
0.0000107 -0.0000599 0.0000194 -0.0000208 -0.0000443 0.0000325 0.0002330 -0.0000570 0.0000514 -0.0000575 0.0000029 -0.0000131 0.0000054 -0.0000197 -0.0000023 -0.0000021 0.0000558 -0.0002622 0.0000138 -0.0000175
-0.0000085 0.0000520 0.0000067 -0.0000112 -0.0000654 0.0000083 -0.0000197 0.0002226 0.0000656 -0.0000693 0.0000034 -0.0000131 0.0000111 -0.0000206 -0.0000036 0.0000013 -0.0000227 0.0000913 0.0000236 -0.0000295
-0.0000555 0.0001294 0.0000043 -0.0000003 -0.0000089 -0.0000296 0.0003212 -0.0001207 0.0000215 -0.0000007 0.0000049 -0.0000145 0.0000096 -0.0000213 0.0000029 -0.0000105 0.0001887 -0.0004151 0.0000033 0.0000179
-0.0000339 0.0000653 0.0000345 -0.0000321 -0.0000965 0.0001093 0.0005731 -0.0005907 -0.0000210 0.0000450 0.0000042 -0.0000143 0.0000063 -0.0000211 0.0000052 -0.0000155 0.0003123 -0.0003189 -0.0000007 0.0000137
-0.0000308 0.0000383 0.0000225 -0.0000371 -0.0000929 0.0000987 -0.0000750 -0.0003270 -0.0000004 -0.0000179 0.0000048 -0.0000147 -0.0000000 -0.0000172 0.0000040 -0.0000083 -0.0002583 0.0006685 0.0000098 -0.0000037
0.0000410 -0.0001218 -0.0000120 -0.0000075 0.0001071 -0.0000491 -0.0005364 0.0002381 -0.0000037 0.0000035 0.0000046 -0.0000140 0.0000020 -0.0000236 -0.0000002 -0.0000058 -0.0005246 0.0004459 0.0000114 0.0000026
0.0000388 -0.0000827 -0.0000030 0.0000011 0.0001230 -0.0001200 -0.0005218 0.0004375 -0.0000121 0.0000190 0.0000023 -0.0000123 0.0000101 -0.0000283 -0.0000016 -0.0000121 0.0001191 -0.0005331 -0.0000103 0.0000233
-0.0000253 0.0000975 0.0000071 0.0000055 0.0000745 -0.0001896 -0.0001816 -0.0001370 -0.0000069 -0.0000028 0.0000031 -0.0000144 0.0000057 -0.0000237 0.0000039 -0.0000201 0.0000805 -0.0004092 0.0000087 -0.0000108
0.0000125 0.0000105 0.0000175 -0.0000152 -0.0000561 0.0000336 -0.0003173 0.0000407 -0.0000317 0.0000327 0.0000031 -0.0000135 -0.0000085 -0.0000161 0.0000036 -0.0000177 -0.0000202 -0.0002477 0.0000217 -0.0000124
0.0000727 -0.0000640 0.0000193 -0.0000186 0.0000105 -0.0000201 -0.0003893 0.0004713 -0.0000231 0.0000187 0.0000027 -0.0000126 -0.0000079 -0.0000188 0.0000050 -0.0000152 0.0000078 -0.0001444 0.0000091 0.0000131
0.0000753 0.0000025 0.0000011 -0.0000177 0.0001335 -0.0001973 -0.0002341 0.0003917 -0.0000396 0.0000543 0.0000031 -0.0000134 0.0000116 -0.0000290 0.0000105 -0.0000226 -0.0000143 0.0002272 0.0000031 -0.0000167
0.0000194 0.0000735 0.0000091 -0.0000377 0.0000261 -0.0000101 -0.0000684 0.0002866 -0.0000207 0.0000571 0.0000033 -0.0000131 0.0000208 -0.0000329 0.0000052 -0.0000233 0.0004052 -0.0003916 -0.0000092 -0.0000078
0.0000855 -0.0000662 -0.0000013 -0.0000211 -0.0000023 0.0000224 0.0000294 -0.0000307 0.0000030 0.0000290 0.0000031 -0.0000120 0.0000207 -0.0000331 -0.0000010 -0.0000191 0.0006363 -0.0007901 -0.0000131 0.0000365
0.0001217 -0.0001341 -0.0000018 -0.0000101 0.0000636 -0.0000789 -0.0001191 -0.0000429 -0.0000004 0.0000010 0.0000023 -0.0000123 0.0000026 -0.0000215 0.0000002 -0.0000104 0.0003051 -0.0003073 -0.0000100 0.0000404
0.0000385 -0.0000697 0.0000235 -0.0000284 0.0001196 -0.0001590 0.0001145 -0.0001644 0.0000169 -0.0000176 0.0000026 -0.0000129 0.0000011 -0.0000235 0.0000001 -0.0000068 0.0001584 -0.0003772 0.0000099 0.0000070
-0.0000648 0.0000415 0.0000235 -0.0000275 0.0000877 -0.0001705 -0.0001557 0.0000378 0.0000150 -0.0000048 0.0000023 -0.0000113 0.0000088 -0.0000283 0.0000029 -0.0000164 0.0003093 -0.0005519 0.0000118 -0.0000080
-0.0000700 0.0001220 0.0000178 -0.0000157 -0.0001149 0.0000768 -0.0005566 0.0005866 0.0000033 -0.0000426 0.0000030 -0.0000118 0.0000081 -0.0000273 0.0000010 -0.0000128 0.0003638 -0.0003764 0.0000057 -0.0000175
-0.0000023 0.0000683 0.0000152 -0.0000131 -0.0000224 -0.0000120 -0.0005543 0.0006056 -0.0000102 -0.0000141 0.0000029 -0.0000126 0.0000185 -0.0000318 -0.0000016 -0.0000093 0.0004850 -0.0005436 -0.0000011 -0.0000082
0.0000033 0.0000059 -0.0000048 0.0000035 0.0000862 -0.0000473 -0.0002084 0.0003263 -0.0000223 0.0000513 0.0000021 -0.0000121 0.0000175 -0.0000267 0.0000002 -0.0000172 0.0002039 -0.0004791 0.0000068 -0.0000181
-0.0000387 0.0000442 -0.0000271 0.0000328 -0.0000705 0.0001637 0.0006096 -0.0003705 -0.0000132 0.0000162 0.0000033 -0.0000123 0.0000139 -0.0000224 -0.0000014 -0.0000106 -0.0000345 0.0000287 0.0000149 -0.0000282
-0.0000690 0.0001158 -0.0000266 0.0000291 -0.0000042 -0.0000208 0.0003253 -0.0002759 0.0000037 -0.0000372 0.0000041 -0.0000129 0.0000056 -0.0000179 0.0000010 -0.0000127 0.0001261 0.0000504 0.0000139 -0.0000335
-0.0000388 0.0000551 0.0000022 -0.0000047 0.0000726 -0.0001262 -0.0006819 0.0006386 -0.0000092 -0.0000016 0.0000025 -0.0000123 -0.0000037 -0.0000134 0.0000098 -0.0000255 0.0002063 0.0000690 -0.0000060 -0.0000078
0.0000282 -0.0000038 0.0000056 -0.0000039 -0.0000064 0.0000607 -0.0006208 0.0002761 0.0000083 -0.0000173 0.0000017 -0.0000113 0.0000024 -0.0000198 0.0000141 -0.0000265 -0.0000363 -0.0000761 -0.0000155 0.0000135
0.0000914 -0.0000664 -0.0000087 -0.0000055 -0.0000025 -0.0000037 -0.0001820 0.0000185 0.0000273 -0.0000529 0.0000022 -0.0000109 -0.0000010 -0.0000187 0.0000145 -0.0000278 0.0001528 -0.0007171 0.0000052 -0.0000097
0.0000836 -0.0001055 0.0000155 -0.0000423 0.0000371 -0.0000930 -0.0000066 0.0006041 0.0000222 -0.0000290 0.0000031 -0.0000112 0.0000060 -0.0000252 0.0000091 -0.0000279 0.0004665 -0.0008839 0.0000087 -0.0000093
0.0000544 -0.0000785 -0.0000047 0.0000246 0.0000359 -0.0000186 -0.0002578 0.0006972 0.0000392 -0.0000205 0.0000031 -0.0000118 0.0000197 -0.0000349 -0.0000017 -0.0000135 0.0002918 -0.0005180 -0.0000044 0.0000150
-0.0000305 -0.0000109 -0.0000090 0.0000342 0.0001864 -0.0001422 -0.0002513 0.0005577 0.0000458 -0.0000311 0.0000016 -0.0000109 0.0000198 -0.0000328 -0.0000007 -0.0000082 0.0005241 -0.0005268 -0.0000039 0.0000059
-0.0000491 -0.0000040 -0.0000049 -0.0000062 0.0002718 -0.0002798 0.0000588 0.0002669 0.0000466 -0.0000682 0.0000015 -0.0000101 0.0000138 -0.0000266 0.0000009 -0.0000118 0.0005925 -0.0006266 0.0000064 -0.0000221
-0.0000144 -0.0000346 0.0000113 -0.0000377 0.0001218 -0.0001207 0.0002694 -0.0002553 0.0000470 -0.0000803 0.0000022 -0.0000111 0.0000003 -0.0000136 -0.0000032 -0.0000055 0.0002382 -0.0001146 0.0000138 -0.0000423
0.0000148 -0.0000316 0.0000353 -0.0000602 0.0000099 0.0000832 0.0002873 -0.0002682 0.0000317 -0.0000619 0.0000021 -0.0000110 -0.0000050 -0.0000125 -0.0000011 -0.0000084 -0.0001075 0.0000656 0.0000322 -0.0000591
-0.0000184 0.0000159 0.0000333 -0.0000341 0.0000321 -0.0000326 0.0001625 -0.0002042 0.0000225 -0.0000533 0.0000030 -0.0000126 -0.0000031 -0.0000142 0.0000061 -0.0000176 -0.0002705 0.0000127 0.0000324 -0.0000549
-0.0001039 0.0001085 0.0000155 -0.0000224 0.0000687 -0.0001329 0.0001530 0.0000845 0.0000176 -0.0000476 0.0000030 -0.0000125 -0.0000048 -0.0000142 -0.0000007 -0.0000120 0.0000970 -0.0001002 0.0000189 -0.0000323
-0.0000990 0.0000887 -0.0000047 -0.0000250 0.0000443 -0.0000359 -0.0000331 0.0001904 -0.0000080 -0.0000172 0.0000025 -0.0000105 -0.0000063 -0.0000109 -0.0000041 -0.0000084 0.0005816 -0.0005648 0.0000188 -0.0000269
-0.0000357 0.0000117 0.0000056 -0.0000356 0.0000302 -0.0000757 0.0000882 -0.0001860 -0.0000163 0.0000037 0.0000038 -0.0000123 -0.0000058 -0.0000071 0.0000042 -0.0000185 0.0005267 -0.0003872 0.0000150 -0.0000364
0.0000111 -0.0000275 -0.0000001 0.0000165 -0.0000296 -0.0001104 -0.0000392 -0.0002487 0.0000062 -0.0000266 0.0000046 -0.0000135 0.0000074 -0.0000224 -0.0000005 -0.0000187 -0.0002313 0.0003691 0.0000016 0.0000077
-0.0000009 -0.0000555 -0.0000007 0.0000067 0.0000094 -0.0000821 -0.0004079 0.0000430 0.0000065 -0.0000397 0.0000023 -0.0000116 0.0000107 -0.0000239 -0.0000003 -0.0000214 -0.0003520 0.0000507 0.0000115 -0.0000018
-0.0000207 -0.0000046 -0.0000007 -0.0000279 0.0001764 -0.0002622 -0.0004394 0.0003951 -0.0000133 -0.0000014 0.0000016 -0.0000112 -0.0000045 -0.0000173 -0.0000002 -0.0000175 0.0001517 -0.0004382 0.0000080 -0.0000296
-0.0000144 0.0000073 -0.0000194 0.0000022 0.0001166 -0.0002333 -0.0002246 0.0002351 0.0000303 -0.0000571 0.0000025 -0.0000118 -0.0000057 -0.0000247 0.0000010 -0.0000155 -0.0000304 -0.0002046 -0.0000022 -0.0000019
-0.0000024 -0.0000095 -0.0000124 -0.0000116 0.0000737 -0.0001647 -0.0001622 -0.0001246 0.0000118 -0.0000486 0.0000034 -0.0000132 -0.0000025 -0.0000209 0.0000028 -0.0000185 -0.0002085 -0.0001369 0.0000059 -0.0000191
0.0000197 -0.0000319 0.0000009 -0.0000217 0.0001460 -0.0003142 -0.0003153 0.0001546 -0.0000498 0.0000324 0.0000044 -0.0000133 0.0000007 -0.0000213 -0.0000019 -0.0000079 -0.0000439 0.0000855 0.0000148 -0.0000217
0.0000319 -0.0000211 -0.0000132 0.0000055 0.0001117 -0.0001545 0.0000792 -0.0000548 -0.0000395 0.0000544 0.0000026 -0.0000112 0.0000025 -0.0000262 0.0000033 -0.0000150 0.0003997 -0.0000909 0.0000204 -0.0000122
0.0000306 -0.0000209 0.0000128 -0.0000380 0.0000113 0.0000852 0.0003159 -0.0004921 0.0000202 -0.0000040 0.0000029 -0.0000120 0.0000054 -0.0000271 0.0000056 -0.0000203 0.0003626 -0.0002910 0.0000121 -0.0000256
0.0001200 -0.0001497 0.0000150 -0.0000415 -0.0000620 0.0000552 0.0003819 -0.0003658 0.0000482 -0.0000643 0.0000037 -0.0000130 0.0000050 -0.0000269 0.0000048 -0.0000230 0.0000956 -0.0001868 0.0000070 -0.0000123
0.0000375 -0.0000522 0.0000023 -0.0000291 -0.0000945 0.0000816 0.0003172 -0.0003032 -0.0000013 -0.0000129 0.0000030 -0.0000132 0.0000058 -0.0000250 0.0000053 -0.0000315 -0.0000189 0.0000499 0.0000049 -0.0000070
-0.0000496 0.0000583 0.0000170 -0.0000312 -0.0000427 0.0000064 0.0002696 -0.0001283 -0.0000185 -0.0000125 0.0000027 -0.0000129 0.0000056 -0.0000265 -0.0000008 -0.0000198 -0.0001282 0.0001765 0.0000076 -0.0000437
0.0000183 0.0000516 -0.0000049 0.0000181 -0.0000145 -0.0000514 0.0000354 0.0002016 -0.0000208 0.0000060 0.0000033 -0.0000120 0.0000037 -0.0000269 -0.0000011 -0.0000143 0.0002287 -0.0003662 0.0000114 -0.0000410
0.0000631 -0.0000175 -0.0000210 0.0000135 -0.0000712 0.0000594 -0.0003384 0.0003949 -0.0000092 0.0000120 0.0000021 -0.0000111 0.0000084 -0.0000273 0.0000037 -0.0000228 0.0001337 -0.0005202 0.0000165 -0.0000348
0.0000772 -0.0000639 -0.0000079 -0.0000199 -0.0000722 0.0000681 -0.0000003 -0.0000600 0.0000570 -0.0000768 0.0000021 -0.0000106 0.0000010 -0.0000250 0.0000076 -0.0000291 -0.0001732 0.0000745 -0.0000044 0.0000188
0.0000238 -0.0000168 0.0000051 -0.0000467 -0.0000516 0.0001295 -0.0001481 -0.0001331 0.0000143 -0.0000394 0.0000034 -0.0000120 -0.0000164 -0.0000092 0.0000085 -0.0000308 -0.0002131 0.0006300 -0.0000287 0.0000576
-0.0000380 -0.0000278 0.0000173 -0.0000544 0.0000122 -0.0000006 -0.0000235 -0.0001641 -0.0000058 -0.0000287 0.0000025 -0.0000126 -0.0000029 -0.0000136 0.0000071 -0.0000299 -0.0002255 0.0004261 0.0000085 -0.0000134
-0.0000641 -0.0000026 0.0000067 -0.0000335 0.0000163 -0.0000540 0.0002766 -0.0002355 0.0000539 -0.0001040 0.0000021 -0.0000119 0.0000112 -0.0000254 0.0000028 -0.0000234 0.0001024 -0.0002602 0.0000156 -0.0000319
-0.0000199 0.0000118 -0.0000076 -0.0000260 -0.0000460 0.0000686 0.0000561 -0.0002291 0.0000361 -0.0000931 0.0000018 -0.0000108 0.0000076 -0.0000228 -0.0000006 -0.0000212 -0.0001206 -0.0000339 -0.0000079 -0.0000025
0.0000553 -0.0000643 -0.0000118 0.0000020 -0.0000002 0.0000118 -0.0005459 0.0003062 0.0000304 -0.0000731 0.0000021 -0.0000103 0.0000036 -0.0000241 0.0000020 -0.0000209 -0.0005246 0.0006724 -0.0000068 0.0000116
0.0000828 -0.0000732 0.0000007 0.0000117 0.0000226 -0.0000812 -0.0006072 0.0003672 0.0000503 -0.0000848 0.0000025 -0.0000108 0.0000008 -0.0000248 0.0000050 -0.0000202 -0.0000478 0.0001964 0.0000102 -0.0000234
0.0000378 -0.0000659 0.0000101 -0.0000063 -0.0000764 0.0001042 0.0001139 -0.0004420 0.0000316 -0.0000806 0.0000021 -0.0000113 0.0000049 -0.0000268 0.0000048 -0.0000197 0.0002167 -0.0003314 0.0000242 -0.0000525
0.0000158 -0.0000593 0.0000073 -0.0000229 -0.0001087 0.0002051 -0.0000781 0.0000265 0.0000273 -0.0000797 0.0000020 -0.0000111 0.0000021 -0.0000216 0.0000007 -0.0000179 -0.0001817 0.0000834 0.0000119 -0.0000201
0.0000704 0.0000058 0.0000286 -0.0000567 0.0000818 -0.0000276 -0.0005953 0.0005591 0.0000387 -0.0000615 0.0000011 -0.0000096 0.0000067 -0.0000218 0.0000001 -0.0000225 -0.0002659 0.0001205 0.0000188 -0.0000065
0.0001067 -0.0000597 0.0000422 -0.0000700 0.0000931 -0.0001121 -0.0004873 0.0004496 0.0000309 -0.0000445 0.0000012 -0.0000101 0.0000105 -0.0000243 0.0000064 -0.0000269 -0.0001376 -0.0001359 0.0000169 -0.0000208
-0.0000013 -0.0000024 0.0000024 -0.0000187 0.0000124 -0.0000957 -0.0003748 0.0005890 0.0000089 -0.0000466 0.0000032 -0.0000119 0.0000147 -0.0000320 0.0000074 -0.0000258 0.0002382 -0.0004276 0.0000125 -0.0000128
-0.0000016 -0.0000215 -0.0000154 0.0000025 -0.0000541 0.0000892 -0.0004913 0.0003963 0.0000037 -0.0000304 0.0000042 -0.0000126 0.0000120 -0.0000341 0.0000014 -0.0000220 0.0004765 -0.0005437 0.0000046 0.0000275
0.0000768 -0.0000758 0.0000132 -0.0000224 -0.0001645 0.0002372 -0.0001981 -0.0000305 0.0000124 -0.0000169 0.0000039 -0.0000118 -0.0000043 -0.0000169 -0.0000022 -0.0000197 0.0003057 -0.0003178 -0.0000059 0.0000142
0.0000127 0.0000334 0.0000050 -0.0000042 -0.0000956 0.0001620 0.0003331 -0.0004740 0.0000177 -0.0000140 0.0000027 -0.0000115 0.0000078 -0.0000215 0.0000054 -0.0000300 0.0003802 -0.0003658 0.0000107 -0.0000170
-0.0000517 0.0000713 0.0000015 -0.0000204 -0.0000546 0.0000443 0.0002145 -0.0002341 0.0000464 -0.0000882 0.0000023 -0.0000127 0.0000188 -0.0000284 0.0000063 -0.0000310 0.0001729 -0.0001250 0.0000108 -0.0000288
-0.0000260 0.0000192 0.0000032 -0.0000291 -0.0000669 -0.0000354 -0.0001866 0.0000493 0.0000258 -0.0000869 0.0000025 -0.0000121 0.0000098 -0.0000253 0.0000009 -0.0000214 -0.0001298 0.0002884 0.0000098 -0.0000433
0.0000227 -0.0000221 0.0000009 -0.0000182 -0.0000449 0.0000235 0.0000144 -0.0000844 0.0000335 -0.0001031 0.0000025 -0.0000112 0.0000023 -0.0000264 0.0000018 -0.0000231 -0.0002297 0.0004209 0.0000061 -0.0000039
0.0000088 0.0000458 -0.0000110 -0.0000007 -0.0000144 0.0000629 0.0001007 -0.0001198 0.0000423 -0.0000808 0.0000033 -0.0000124 0.0000034 -0.0000280 0.0000024 -0.0000255 -0.0000051 0.0000589 -0.0000131 0.0000176
-0.0000357 0.0001374 -0.0000163 0.0000213 0.0000571 0.0000778 0.0002008 -0.0004298 -0.0000109 0.0000401 0.0000038 -0.0000132 0.0000101 -0.0000304 0.0000055 -0.0000254 0.0002572 -0.0002638 -0.0000047 0.0000047
-0.0000794 0.0001385 0.0000163 -0.0000150 0.0000663 0.0000174 0.0005329 -0.0005065 0.0000073 -0.0000126 0.0000034 -0.0000132 0.0000032 -0.0000224 0.0000018 -0.0000264 0.0001660 -0.0001589 0.0000023 -0.0000021
-0.0000030 0.0000087 0.0000257 -0.0000418 0.0000115 -0.0000681 0.0004344 -0.0002135 -0.0000121 0.0000183 0.0000022 -0.0000124 0.0000010 -0.0000167 0.0000046 -0.0000330 -0.0006461 0.0006098 0.0000164 -0.0000264
0.0000569 -0.0000722 0.0000192 -0.0000375 -0.0000408 -0.0000287 0.0000401 0.0002575 -0.0000025 0.0000013 0.0000014 -0.0000107 -0.0000041 -0.0000146 0.0000073 -0.0000307 -0.0009450 0.0008470 0.0000261 -0.0000329
-0.0000908 0.0000435 0.0000311 -0.0000425 -0.0000558 0.0000275 0.0000946 0.0000972 0.0000225 -0.0000922 0.0000031 -0.0000117 -0.0000049 -0.0000206 -0.0000007 -0.0000192 -0.0004145 0.0004611 0.0000140 -0.0000296
-0.0001017 0.0000924 0.0000284 -0.0000430 0.0000324 0.0000212 0.0001710 -0.0003836 -0.0000135 -0.0000345 0.0000032 -0.0000117 0.0000024 -0.0000287 0.0000017 -0.0000201 -0.0001536 0.0001465 0.0000085 -0.0000367
0.0000277 -0.0000360 -0.0000009 -0.0000160 -0.0000629 0.0001621 0.0002053 -0.0001646 0.0000027 -0.0000557 0.0000029 -0.0000124 0.0000011 -0.0000278 0.0000064 -0.0000278 -0.0001500 0.0000547 0.0000265 -0.0000826
0.0000448 -0.0001247 -0.0000050 0.0000086 0.0000001 0.0000576 0.0002328 0.0001227 -0.0000096 -0.0000515 0.0000024 -0.0000124 0.0000089 -0.0000306 0.0000084 -0.0000301 -0.0002357 -0.0000327 0.0000270 -0.0000725
-0.0000311 -0.0000337 0.0000070 -0.0000115 0.0000313 -0.0000410 0.0002469 -0.0001205 -0.0000012 -0.0000456 0.0000022 -0.0000104 0.0000141 -0.0000343 0.0000075 -0.0000273 -0.0001206 -0.0003097 0.0000216 -0.0000527
-0.0000257 -0.0000283 0.0000086 -0.0000230 -0.0000798 0.0000351 0.0006337 -0.0004342 0.0000242 -0.0000763 0.0000024 -0.0000106 -0.0000054 -0.0000214 0.0000046 -0.0000259 0.0000542 -0.0002737 0.0000137 -0.0000420
