-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0000177 -0.0000282 -0.0000205 -0.0001209 0.0020479 -0.0005170 -0.0000069 -0.0000169 -0.0000090 0.0000149 0.0000276 -0.0000013 -0.0001150 0.0000147 0.0000934 -0.0000441 0.0000009 0.0000309 -0.0000060 0.0000178 -0.0000188 0.0000173 0.0000284 0.0000911 -0.0000021 0.0000044 0.0000244 -0.0000064 0.0000401 0.0001196 -0.0000600 0.0000738 0.0002672 0.0000277 -0.0000262 0.0000524 0.0000012 0.0000106 0.0000102 -0.0000036 0.0001078 -0.0000565 -0.0000034 0.0000074 0.0000107 0.0000070 -0.0004192 0.0006004 -0.0001424 -0.0002098 -0.0000570 0.0000193 0.0000053 -0.0000125 -0.0000079 -0.0000005 -0.0002921 -0.0007368 0.0000040 0.0000174 0.0000040 -0.0000146 -0.0000065 -0.0000257 0.0001975 -0.0000915 0.0000005 -0.0000235 0.0000229 -0.0000622 0.0000068 -0.0000516 0.0013447 -0.0006518 0.0000197 -0.0000561 0.0000090 -0.0000377 -0.0000248 -0.0000697 -0.0000075 -0.0000573 0.0000022 -0.0000345 0.0002253 -0.0002313 0.0000008 -0.0000680 -0.0000149 -0.0000067 0.0000139 -0.0000672 0.0001458 -0.0001405 -0.0000156 -0.0000121 -0.0000169 -0.0000417 0.0000386 -0.0000734 0.0000773 -0.0002544 -0.0002426 0.0000632 0.0000054 -0.0000752 -0.0000023 -0.0000423 -0.0000111 -0.0000677 -0.0000413 -0.0000171 -0.0000069 -0.0000568 -0.0000039 -0.0000695 0.0001012 -0.0002767 0.0000008 -0.0000444 -0.0001562 0.0001870 0.0000012 -0.0000418 0.0000081 -0.0000794 0.0000104 -0.0000876 0.0001751 -0.0002532 0.0000028 -0.0000572 -0.0000122 -0.0000246 0.0000624 -0.0007045 0.0008006 -0.0008239 0.0000093 -0.0001083 -0.0000007 -0.0000747 0.0000187 -0.0001078 0.0000736 -0.0001703 -0.0000129 -0.0000627 -0.0000030 -0.0000633 -0.0000043 -0.0001037 0.0001513 -0.0001482 -0.0000019 -0.0001074 -0.0000012 -0.0000891 0.0000009 -0.0001143 -0.0008815 -0.0003428 0.0000379 -0.0001523 0.0000088 -0.0000929 -0.0003734 0.0000153 0.0000078 -0.0001166 -0.0000003 -0.0001125 0.0001921 -0.0002069 0.0000019 -0.0000980
-0.0000552 -0.0000585 0.0001336 -0.0001046 0.0036474 -0.0041165 -0.0000204 -0.0001244 -0.0000123 -0.0000852 -0.0000164 -0.0000964 -0.0001164 -0.0000516 0.0002921 -0.0003240 -0.0000137 -0.0000609 0.0000046 -0.0000650 0.0000138 -0.0001056 -0.0001055 -0.0000150 0.0000099 -0.0001257 0.0000337 -0.0001487 0.0000928 -0.0000686 -0.0001102 0.0000137 0.0004171 -0.0008860 -0.0000174 -0.0000794 -0.0000009 -0.0000691 -0.0000231 -0.0000799 -0.0000548 0.0000533 -0.0000025 -0.0000837 0.0000318 -0.0001083 0.0005097 -0.0002050 0.0012025 -0.0012576 -0.0000122 -0.0001057 -0.0000139 -0.0000710 0.0000095 -0.0001072 -0.0004028 -0.0002575 -0.0000029 -0.0000656 -0.0000009 -0.0000752 -0.0000095 -0.0000890 -0.0012034 -0.0000471 0.0000439 -0.0001151 0.0000272 -0.0001176 -0.0000201 -0.0000403 0.0006649 -0.0006142 0.0000084 -0.0000835 0.0000066 -0.0000401 -0.0000336 -0.0000451 -0.0000108 -0.0000643 0.0000045 -0.0000085 -0.0000229 0.0001661 0.0000001 -0.0000217 -0.0000154 0.0000124 0.0000047 -0.0000615 0.0000136 -0.0001149 -0.0000198 0.0000217 -0.0000172 -0.0000305 0.0000456 -0.0001163 -0.0005869 0.0002409 -0.0001342 0.0000361 0.0000035 -0.0000378 -0.0000018 -0.0000325 -0.0000052 -0.0000548 -0.0000894 -0.0000179 -0.0000072 -0.0000506 -0.0000112 -0.0000603 0.0002640 -0.0003791 0.0000120 0.0000193 -0.0005633 0.0006085 0.0000178 -0.0000391 0.0000142 -0.0000993 0.0000046 -0.0000802 0.0001279 -0.0002305 0.0000089 -0.0000348 -0.0000024 0.0000066 0.0008038 -0.0026183 0.0018031 -0.0020582 0.0000137 -0.0001280 -0.0000017 -0.0000747 0.0000043 -0.0001008 0.0000551 -0.0001614 -0.0000022 -0.0000603 0.0000065 -0.0000615 0.0000529 -0.0001303 0.0008539 -0.0010020 0.0000305 -0.0001143 0.0000061 -0.0001091 -0.0000192 -0.0001074 -0.0001861 -0.0001405 -0.0000244 -0.0001126 -0.0000100 -0.0000845 -0.0001314 -0.0002434 -0.0000114 -0.0001213 -0.0000092 -0.0001238 0.0001320 -0.0001517 0.0000032 -0.0001183
-0.0000358 -0.0001390 0.0003808 -0.0003360 -0.0005355 -0.0016413 -0.0000191 -0.0001607 -0.0000015 -0.0001422 0.0000191 -0.0001450 0.0004464 -0.0006705 -0.0001078 -0.0001233 -0.0000093 -0.0001266 0.0000118 -0.0000920 -0.0000062 -0.0001169 -0.0001968 0.0000677 -0.0000112 -0.0001676 -0.0000001 -0.0001510 0.0002026 -0.0002547 -0.0000645 -0.0000725 -0.0004781 -0.0000236 -0.0000164 -0.0001314 -0.0000042 -0.0001017 -0.0000724 -0.0000868 -0.0003267 0.0004136 -0.0000058 -0.0001251 0.0000212 -0.0001554 0.0005542 -0.0005429 0.0001739 -0.0004402 -0.0000174 -0.0001658 -0.0000318 -0.0001355 0.0000026 -0.0001269 -0.0008553 -0.0000459 0.0000017 -0.0000878 -0.0000041 -0.0000889 0.0000792 -0.0002158 -0.0024177 0.0010652 0.0000261 -0.0001833 -0.0000104 -0.0001334 -0.0000650 -0.0000887 0.0006401 -0.0006236 0.0000011 -0.0001012 -0.0000067 -0.0000677 -0.0000356 -0.0001734 0.0000055 -0.0001273 -0.0000055 -0.0000441 0.0000561 -0.0000036 -0.0000119 -0.0000175 -0.0000258 -0.0000534 0.0000069 -0.0001354 0.0000979 -0.0001997 -0.0000557 -0.0000298 0.0000008 -0.0001102 0.0000135 -0.0001345 -0.0005839 -0.0002101 -0.0000895 -0.0000451 -0.0000036 -0.0000955 0.0000055 -0.0000743 0.0000006 -0.0001243 -0.0000078 -0.0002355 -0.0000251 -0.0001296 -0.0000176 -0.0001518 0.0004332 -0.0004426 0.0000153 -0.0000718 -0.0001937 0.0001231 -0.0000033 -0.0002128 0.0000101 -0.0001588 0.0000296 -0.0001784 0.0000514 -0.0003700 -0.0000150 -0.0001384 -0.0000041 -0.0002419 0.0003658 -0.0015120 0.0025566 -0.0022154 -0.0000145 -0.0001517 0.0000062 -0.0001216 -0.0000244 -0.0002067 -0.0000062 -0.0003895 -0.0000375 -0.0001706 0.0000040 -0.0001147 0.0000336 -0.0001814 0.0004422 -0.0011759 0.0000174 -0.0001937 -0.0000102 -0.0002019 -0.0000616 -0.0003106 -0.0001527 -0.0002105 -0.0000397 -0.0001886 -0.0000131 -0.0001430 -0.0000041 -0.0001302 -0.0000300 -0.0002071 -0.0000351 -0.0002352 -0.0000663 -0.0003855 -0.0000092 -0.0001845
-0.0000198 -0.0002456 0.0004271 -0.0007508 -0.0059100 0.0025608 -0.0000107 -0.0002534 0.0000003 -0.0002332 0.0000103 -0.0002126 0.0004564 -0.0008263 0.0001023 -0.0002930 0.0000736 -0.0003055 0.0000254 -0.0001506 0.0000216 -0.0001955 -0.0000511 -0.0002260 -0.0000008 -0.0002368 -0.0000429 -0.0001958 -0.0000126 -0.0002309 0.0000051 -0.0003172 0.0003554 -0.0004082 -0.0000732 -0.0002403 -0.0000083 -0.0001984 -0.0000499 -0.0002073 -0.0000049 0.0000393 0.0000201 -0.0002512 -0.0000297 -0.0002388 0.0007263 -0.0008228 -0.0004511 -0.0000296 -0.0000233 -0.0002579 -0.0000144 -0.0002510 0.0000139 -0.0002053 -0.0013921 0.0003880 -0.0000144 -0.0001803 0.0000092 -0.0001555 0.0000830 -0.0003445 -0.0025914 0.0021095 -0.0000161 -0.0002666 -0.0000092 -0.0002259 -0.0000637 -0.0003849 0.0009708 -0.0011610 0.0000337 -0.0002515 -0.0000023 -0.0001672 0.0000850 -0.0004107 0.0000320 -0.0002094 -0.0000213 -0.0001704 0.0000746 -0.0002908 0.0000220 -0.0001196 -0.0000000 -0.0001918 0.0000238 -0.0003135 0.0001327 -0.0003609 -0.0000059 -0.0002219 0.0000070 -0.0002684 -0.0000298 -0.0002327 -0.0005013 0.0002791 -0.0002990 -0.0000118 0.0000024 -0.0002244 0.0000097 -0.0001599 -0.0000145 -0.0002313 -0.0000340 -0.0003801 -0.0000169 -0.0002430 -0.0000174 -0.0002639 0.0006733 -0.0008467 0.0000344 -0.0002710 0.0002984 -0.0006115 -0.0000066 -0.0004075 0.0000056 -0.0001916 0.0000222 -0.0001934 0.0003257 -0.0006235 -0.0000093 -0.0002640 -0.0000423 -0.0004241 -0.0003346 0.0009039 0.0035099 -0.0027460 0.0000024 -0.0001042 0.0000170 -0.0001074 -0.0000452 -0.0002042 -0.0001476 -0.0002579 -0.0000293 -0.0002223 0.0000134 -0.0000701 -0.0000555 -0.0001070 -0.0002984 -0.0002772 -0.0000057 -0.0001043 -0.0000353 -0.0001423 -0.0000831 -0.0003159 0.0002662 -0.0004988 0.0000174 -0.0001146 0.0000019 -0.0001173 0.0000042 0.0000071 -0.0000254 -0.0001060 -0.0000429 -0.0001976 0.0002127 -0.0005018 0.0000002 -0.0001191
0.0001018 -0.0002402 0.0002397 -0.0004367 0.0010490 -0.0025662 0.0000118 -0.0001677 -0.0000058 -0.0001539 0.0000098 -0.0001861 0.0005966 -0.0002865 -0.0004612 0.0002077 0.0001069 -0.0002920 0.0000356 -0.0001431 0.0000434 -0.0001573 0.0001483 -0.0003841 0.0000154 -0.0002081 -0.0000073 -0.0001857 0.0003951 -0.0004515 -0.0000101 -0.0003150 0.0014543 -0.0010479 -0.0000648 -0.0002510 -0.0000124 -0.0002002 -0.0000289 -0.0002084 -0.0001442 0.0000544 0.0000260 -0.0002623 0.0000069 -0.0002958 0.0008966 -0.0006887 -0.0010723 0.0000896 0.0000078 -0.0002930 -0.0000051 -0.0002192 0.0000145 -0.0001900 0.0002878 -0.0006112 -0.0000407 -0.0002090 0.0000141 -0.0001993 0.0000327 -0.0003252 0.0015011 -0.0008890 0.0000090 -0.0002729 -0.0000014 -0.0002077 -0.0000489 -0.0005499 0.0013952 -0.0005504 0.0000872 -0.0002989 0.0000099 -0.0001807 0.0001701 -0.0003361 0.0000579 -0.0001309 -0.0000137 -0.0002419 -0.0000538 -0.0000323 0.0000373 -0.0001724 -0.0000095 -0.0001356 0.0000329 -0.0004188 0.0000302 -0.0004969 0.0000484 -0.0002482 0.0000074 -0.0003056 0.0000267 -0.0004050 0.0007140 0.0000628 -0.0000520 -0.0003340 0.0000101 -0.0002744 0.0000039 -0.0002138 -0.0000190 -0.0003510 -0.0000021 -0.0004014 0.0000121 -0.0002901 -0.0000127 -0.0003052 0.0002654 -0.0008904 -0.0000120 -0.0002569 0.0002497 -0.0004434 0.0000518 -0.0003205 -0.0000025 -0.0002633 0.0000226 -0.0002947 0.0005308 -0.0008892 0.0000052 -0.0002484 -0.0000362 -0.0001221 0.0048495 -0.0054497 0.0010221 -0.0000717 0.0000080 -0.0002299 0.0000115 -0.0002106 -0.0000289 -0.0002280 -0.0000464 -0.0002806 0.0000608 -0.0002604 0.0000253 -0.0001230 0.0000032 -0.0002311 0.0000865 -0.0008538 0.0000103 -0.0002097 -0.0000152 -0.0001657 -0.0000429 -0.0001821 0.0000501 -0.0002568 -0.0000172 -0.0000938 0.0000107 -0.0001891 0.0001279 -0.0002177 -0.0000005 -0.0000927 0.0000002 -0.0001289 0.0003391 -0.0004297 -0.0000086 -0.0001213
0.0001186 -0.0004477 -0.0000044 -0.0004630 0.0037333 -0.0057504 -0.0000040 -0.0002997 -0.0000084 -0.0002601 0.0000307 -0.0002960 0.0001491 -0.0005176 -0.0001733 -0.0003037 0.0000001 -0.0003311 0.0000215 -0.0002289 -0.0000031 -0.0001842 0.0001312 -0.0003912 0.0000064 -0.0003598 0.0000147 -0.0003471 0.0008337 -0.0008638 -0.0000564 -0.0002888 0.0007101 -0.0013692 0.0000031 -0.0003812 -0.0000090 -0.0002741 0.0000029 -0.0003327 -0.0004532 -0.0000755 0.0000041 -0.0003409 0.0000759 -0.0003925 0.0011023 -0.0013054 -0.0015833 0.0011964 0.0000101 -0.0004203 -0.0000117 -0.0002988 -0.0000091 -0.0002961 0.0006405 -0.0009888 -0.0000440 -0.0004114 -0.0000034 -0.0003346 0.0000578 -0.0004891 0.0010296 -0.0011297 0.0000341 -0.0004053 0.0000172 -0.0002464 -0.0000564 -0.0004779 -0.0002659 0.0010174 0.0001010 -0.0003839 0.0000021 -0.0002692 0.0000646 -0.0003801 0.0000574 -0.0001760 0.0000134 -0.0002750 0.0003566 -0.0005857 -0.0000076 -0.0003327 -0.0000222 -0.0001554 -0.0000124 -0.0005793 -0.0000513 -0.0006004 0.0000522 -0.0003253 -0.0000103 -0.0004571 -0.0000623 -0.0004649 0.0001308 -0.0006300 -0.0001949 -0.0004805 0.0000269 -0.0004072 -0.0000021 -0.0003312 -0.0000203 -0.0005585 0.0000638 -0.0005600 -0.0000172 -0.0003705 -0.0000220 -0.0004816 0.0000297 -0.0010069 -0.0000513 -0.0002985 0.0007108 -0.0003296 0.0000242 -0.0003194 0.0000089 -0.0004366 0.0000520 -0.0005472 0.0000162 -0.0006436 0.0000035 -0.0002614 0.0000768 -0.0000593 0.0026968 -0.0043162 -0.0005545 0.0005570 0.0000168 -0.0004403 -0.0000075 -0.0003782 -0.0000054 -0.0003707 -0.0000691 -0.0002671 0.0000624 -0.0003290 0.0000283 -0.0002462 0.0000759 -0.0004192 0.0003412 -0.0014597 0.0000241 -0.0003911 0.0000158 -0.0002906 0.0000153 -0.0001715 -0.0000861 -0.0000140 0.0000118 -0.0002806 0.0000291 -0.0003728 0.0001969 -0.0003124 0.0000062 -0.0001807 0.0000346 -0.0000980 0.0002133 -0.0004133 0.0000144 -0.0002877
0.0000004 -0.0005947 -0.0000026 -0.0005654 0.0047218 -0.0063072 -0.0000064 -0.0005011 -0.0000052 -0.0004169 -0.0000310 -0.0003776 -0.0001905 -0.0000018 0.0002815 -0.0008131 -0.0000553 -0.0003910 0.0000054 -0.0003197 0.0000221 -0.0002786 0.0001868 -0.0004506 0.0000089 -0.0004685 0.0000190 -0.0004762 0.0003638 -0.0012026 -0.0000826 -0.0002465 -0.0015133 -0.0003078 0.0000881 -0.0004208 -0.0000102 -0.0002818 0.0000428 -0.0003753 -0.0006115 0.0000029 -0.0000126 -0.0003492 0.0000551 -0.0003316 0.0006843 -0.0009906 -0.0005915 0.0004128 -0.0000098 -0.0003323 0.0000126 -0.0003303 0.0000274 -0.0003541 -0.0008458 0.0000449 -0.0000482 -0.0004271 -0.0000057 -0.0003341 0.0000275 -0.0003913 0.0005409 -0.0002987 0.0000322 -0.0003625 0.0000242 -0.0002732 -0.0000957 -0.0003852 -0.0005355 0.0002233 0.0000429 -0.0002700 -0.0000003 -0.0001762 0.0001271 -0.0004163 0.0000417 -0.0001639 0.0000243 -0.0002019 0.0004392 -0.0006405 -0.0000248 -0.0002252 -0.0000084 -0.0001547 -0.0000172 -0.0005253 0.0003336 -0.0008403 0.0000798 -0.0003123 -0.0000285 -0.0004484 -0.0000401 -0.0004465 0.0005608 -0.0013809 -0.0003571 -0.0003862 0.0000203 -0.0002828 -0.0000054 -0.0002727 -0.0000241 -0.0005009 -0.0000909 -0.0003912 -0.0000360 -0.0002780 -0.0000344 -0.0004296 0.0001945 -0.0005157 -0.0000268 -0.0001994 0.0006203 -0.0002539 0.0000118 -0.0002920 0.0000063 -0.0003397 0.0000238 -0.0004217 0.0002470 -0.0007905 0.0000227 -0.0001825 0.0000656 -0.0000382 -0.0071251 0.0052070 0.0007878 -0.0011042 0.0000345 -0.0003604 -0.0000071 -0.0003297 -0.0000122 -0.0003601 -0.0000113 -0.0002534 0.0000381 -0.0002339 0.0000280 -0.0001900 0.0000715 -0.0003701 0.0002536 -0.0006478 0.0000497 -0.0003937 0.0000016 -0.0002900 -0.0000084 -0.0001715 -0.0001295 0.0001077 0.0000291 -0.0002865 0.0000282 -0.0003693 -0.0000985 -0.0001354 -0.0000098 -0.0002274 0.0000113 -0.0001026 0.0001477 -0.0002597 0.0000129 -0.0002955
0.0000036 -0.0005364 0.0000581 -0.0004681 0.0033121 -0.0020486 -0.0000170 -0.0004965 -0.0000197 -0.0004125 -0.0000353 -0.0004040 -0.0000238 0.0000982 -0.0001589 -0.0004649 -0.0000051 -0.0004134 0.0000008 -0.0003171 0.0000288 -0.0003133 -0.0001599 -0.0001159 0.0000189 -0.0004616 -0.0000270 -0.0004396 0.0006283 -0.0011635 -0.0001243 -0.0002016 -0.0005557 -0.0001054 0.0000776 -0.0004242 -0.0000156 -0.0002874 0.0000326 -0.0004017 -0.0006889 0.0000806 -0.0000318 -0.0003409 0.0000242 -0.0003441 0.0008872 -0.0007042 0.0012004 -0.0017587 -0.0000140 -0.0003491 0.0000080 -0.0003415 0.0000258 -0.0003921 0.0005512 -0.0011619 0.0000667 -0.0005138 -0.0000007 -0.0003499 0.0000164 -0.0003831 -0.0008249 0.0012750 0.0000538 -0.0003815 0.0000071 -0.0003125 -0.0000668 -0.0005204 0.0004975 -0.0014424 0.0000379 -0.0002986 -0.0000030 -0.0001780 0.0002340 -0.0006897 0.0000379 -0.0001943 0.0000016 -0.0002719 -0.0001512 0.0000116 -0.0000129 -0.0002250 0.0000245 -0.0001956 -0.0001069 -0.0004395 0.0004145 -0.0010223 0.0000902 -0.0003449 -0.0000422 -0.0004447 0.0000140 -0.0005407 0.0007362 -0.0018781 -0.0000834 -0.0005161 0.0000166 -0.0002761 0.0000020 -0.0002620 -0.0000081 -0.0004867 -0.0001425 -0.0003553 -0.0000153 -0.0003121 -0.0000416 -0.0004509 0.0003143 -0.0004416 0.0000039 -0.0002061 0.0003037 -0.0003907 0.0000082 -0.0003634 -0.0000067 -0.0003261 0.0000758 -0.0004814 0.0004600 -0.0009839 0.0000259 -0.0001979 0.0000066 -0.0000731 -0.0039345 0.0028923 0.0007735 -0.0019289 0.0000258 -0.0003655 0.0000015 -0.0003426 -0.0000176 -0.0003903 -0.0000806 -0.0002106 0.0000882 -0.0003156 0.0000291 -0.0002249 0.0000547 -0.0003551 -0.0000069 -0.0001343 0.0000856 -0.0004272 -0.0000318 -0.0002691 -0.0000052 -0.0002277 -0.0012467 0.0005532 0.0000324 -0.0003525 0.0000210 -0.0003754 -0.0002101 -0.0002209 -0.0000241 -0.0002572 0.0000056 -0.0001678 -0.0000525 -0.0002019 0.0000157 -0.0003059
