-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000139 -0.0001230 0.0000042 -0.0002264 -0.0000088 -0.0001341 -0.0000113 -0.0002733 -0.0000103 -0.0001524 -0.0000261 -0.0002751 0.0000038 -0.0001431 0.0000174 -0.0001381 0.0000282 -0.0001124 -0.0000032 -0.0000845 0.0000332 -0.0000726 -0.0000090 -0.0000539 0.0000012 -0.0000470
-0.0000001 -0.0001568 0.0000065 -0.0002109 -0.0000072 -0.0001677 -0.0000181 -0.0002049 -0.0000151 -0.0001196 -0.0000172 -0.0001294 -0.0000030 -0.0000603 -0.0000034 -0.0000598 0.0000007 -0.0000559 -0.0000027 -0.0000055 0.0000009 -0.0000101 -0.0000128 0.0000149 0.0000004 0.0000217
0.0000187 -0.0000965 0.0000012 -0.0000906 0.0000101 -0.0001149 -0.0000166 -0.0000697 -0.0000032 -0.0000524 -0.0000057 0.0000059 -0.0000069 0.0000166 0.0000047 0.0000060 0.0000150 -0.0000180 -0.0000057 0.0000654 -0.0000231 0.0000452 -0.0000194 0.0000742 -0.0000078 0.0000751
-0.0000267 -0.0000003 -0.0000070 -0.0000012 -0.0000331 -0.0000132 -0.0000222 0.0000359 -0.0000150 0.0000187 -0.0000070 0.0001173 -0.0000135 0.0000908 -0.0000020 0.0000720 0.0000147 0.0000246 0.0000012 0.0001237 0.0000276 0.0000923 -0.0000177 0.0001472 0.0000007 0.0001522
-0.0000110 0.0000659 -0.0000129 0.0001235 -0.0000192 0.0000699 -0.0000212 0.0001936 -0.0000107 0.0001189 -0.0000058 0.0002742 -0.0000239 0.0001891 -0.0000318 0.0001665 -0.0000265 0.0001119 -0.0000042 0.0002114 0.0000088 0.0001978 -0.0000266 0.0002574 -0.0000065 0.0002655
-0.0000001 0.0001510 -0.0000193 0.0002608 -0.0000110 0.0001670 -0.0000155 0.0003654 0.0000038 0.0002356 0.0000025 0.0004217 -0.0000204 0.0002464 -0.0000110 0.0002295 0.0000028 0.0001465 -0.0000006 0.0002213 0.0000033 0.0002072 -0.0000261 0.0002206 -0.0000176 0.0002318
-0.0000235 0.0001343 -0.0000243 0.0001571 -0.0000195 0.0001408 -0.0000307 0.0001737 -0.0000253 0.0001515 -0.0000326 0.0000936 -0.0000196 0.0000422 -0.0000043 0.0000844 0.0000068 0.0000376 0.0000030 -0.0000340 0.0000341 0.0000049 -0.0000055 -0.0000599 -0.0000139 -0.0000238
0.0000119 -0.0000931 -0.0000136 -0.0001832 0.0000197 -0.0001101 -0.0000374 -0.0002644 -0.0000333 -0.0001135 -0.0000657 -0.0003888 -0.0000259 -0.0002056 -0.0000319 -0.0001218 -0.0000353 -0.0000918 -0.0000196 -0.0002397 -0.0000017 -0.0001122 -0.0000114 -0.0002032 -0.0000236 -0.0001374
-0.0000031 -0.0001817 -0.0000063 -0.0002757 -0.0000160 -0.0002038 -0.0000409 -0.0002894 -0.0000253 -0.0001619 -0.0000394 -0.0002879 -0.0000267 -0.0001417 -0.0000184 -0.0000967 -0.0000071 -0.0000883 -0.0000103 -0.0001584 0.0000203 -0.0000863 -0.0000251 -0.0001131 -0.0000291 -0.0000693
-0.0000349 -0.0001000 -0.0000140 -0.0001568 -0.0000542 -0.0001312 -0.0000451 -0.0001500 -0.0000344 -0.0000905 -0.0000246 -0.0001061 -0.0000329 -0.0000296 -0.0000286 -0.0000072 -0.0000136 -0.0000274 0.0000047 -0.0000617 0.0000585 -0.0000374 -0.0000273 -0.0000161 -0.0000216 -0.0000007
0.0000015 -0.0000522 -0.0000179 -0.0000432 -0.0000129 -0.0000992 -0.0000364 -0.0000327 -0.0000142 -0.0000336 -0.0000169 0.0000343 -0.0000420 0.0000653 -0.0000453 0.0000668 -0.0000278 0.0000285 -0.0000076 0.0000377 0.0000007 0.0000908 -0.0000364 0.0000915 -0.0000303 0.0001031
-0.0000104 0.0000434 -0.0000208 0.0000978 -0.0000206 -0.0000062 -0.0000387 0.0001518 -0.0000144 0.0000788 -0.0000046 0.0002114 -0.0000418 0.0001777 -0.0000290 0.0001584 0.0000085 0.0000786 -0.0000038 0.0001517 0.0000223 0.0001922 -0.0000428 0.0002218 -0.0000245 0.0002335
-0.0000352 0.0001748 -0.0000296 0.0002689 -0.0000460 0.0001535 -0.0000434 0.0003663 -0.0000295 0.0002358 0.0000023 0.0004064 -0.0000510 0.0003025 -0.0000645 0.0002975 -0.0000382 0.0001964 0.0000070 0.0002698 0.0000629 0.0002761 -0.0000375 0.0003000 -0.0000176 0.0002951
-0.0000113 0.0002135 -0.0000396 0.0003038 -0.0000215 0.0002067 -0.0000425 0.0002699 -0.0000190 0.0001930 -0.0000279 0.0001363 -0.0000542 0.0001385 -0.0000669 0.0001877 -0.0000550 0.0001330 -0.0000022 0.0000408 0.0000248 0.0001453 -0.0000288 0.0000531 -0.0000385 0.0000693
-0.0000315 0.0000406 -0.0000330 -0.0000186 -0.0000364 0.0000069 -0.0000532 -0.0001589 -0.0000346 -0.0000615 -0.0000628 -0.0003605 -0.0000431 -0.0001746 -0.0000278 -0.0000887 -0.0000104 -0.0000799 0.0000012 -0.0003078 0.0000438 -0.0001200 -0.0000204 -0.0002494 -0.0000396 -0.0001945
-0.0000230 -0.0001746 -0.0000175 -0.0002909 -0.0000366 -0.0002264 -0.0000579 -0.0003470 -0.0000541 -0.0001905 -0.0000532 -0.0003498 -0.0000441 -0.0001737 -0.0000545 -0.0000987 -0.0000346 -0.0000911 0.0000047 -0.0002626 0.0000530 -0.0001299 -0.0000217 -0.0002102 -0.0000366 -0.0001691
0.0000104 -0.0001734 -0.0000190 -0.0002080 -0.0000197 -0.0002308 -0.0000506 -0.0002508 -0.0000371 -0.0001703 -0.0000311 -0.0001746 -0.0000489 -0.0000657 -0.0000686 -0.0000060 -0.0000402 -0.0000278 0.0000002 -0.0001430 0.0000093 -0.0000425 -0.0000281 -0.0001080 -0.0000428 -0.0000794
-0.0000398 -0.0000580 -0.0000290 -0.0000756 -0.0000727 -0.0001255 -0.0000507 -0.0001230 -0.0000408 -0.0001073 -0.0000160 -0.0000235 -0.0000469 0.0000207 -0.0000590 0.0000594 -0.0000213 0.0000111 0.0000117 -0.0000556 0.0000509 0.0000017 -0.0000305 -0.0000088 -0.0000313 0.0000092
-0.0000420 0.0000312 -0.0000338 0.0000625 -0.0000698 -0.0000292 -0.0000442 0.0000445 -0.0000408 -0.0000028 -0.0000065 0.0001594 -0.0000527 0.0001391 -0.0000922 0.0001706 -0.0000580 0.0001006 0.0000122 0.0000590 0.0000725 0.0001050 -0.0000344 0.0001272 -0.0000310 0.0001502
-0.0000176 0.0001257 -0.0000356 0.0002329 -0.0000492 0.0000941 -0.0000342 0.0002566 -0.0000155 0.0001307 0.0000053 0.0003735 -0.0000581 0.0002669 -0.0000897 0.0002766 -0.0000427 0.0001715 0.0000072 0.0001985 0.0000308 0.0002829 -0.0000473 0.0002832 -0.0000401 0.0003182
