-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000081 0.0000066 -0.0000238 -0.0000186 -0.0001280 0.0001304 0.0009641 -0.0019565 -0.0000560 0.0000799 -0.0000451 0.0001022 0.0000055 -0.0000067 0.0001052 -0.0000616 0.0000005 -0.0000093 -0.0000478 0.0000737 0.0000473 -0.0000339 0.0000660 -0.0000565 0.0000442 -0.0001019
-0.0000290 0.0000922 0.0000716 -0.0001741 -0.0000502 0.0000137 0.0005973 -0.0008102 -0.0000605 -0.0001692 -0.0000046 0.0000203 0.0000114 -0.0000132 0.0000957 -0.0001542 0.0000050 -0.0000141 -0.0001000 0.0001010 0.0000320 -0.0000314 0.0001521 -0.0001903 0.0000401 -0.0000507
-0.0000550 0.0000625 0.0001403 -0.0002452 0.0000404 0.0000033 0.0004825 -0.0001456 -0.0001204 0.0000153 0.0000024 -0.0000408 0.0000136 -0.0000155 0.0000084 -0.0000658 0.0000066 -0.0000170 -0.0001522 0.0000854 0.0000330 -0.0000317 -0.0000668 0.0000410 0.0000928 -0.0001087
0.0000324 -0.0000932 0.0000586 0.0000194 0.0000672 -0.0000544 0.0027389 -0.0029171 0.0000378 -0.0001612 0.0001063 -0.0001537 0.0000174 -0.0000193 -0.0001720 0.0001314 0.0000033 -0.0000223 0.0000135 -0.0000198 -0.0001045 0.0000987 0.0000152 -0.0000016 0.0000996 -0.0001024
0.0000894 -0.0002865 0.0000381 -0.0000020 0.0000585 -0.0001105 0.0030479 -0.0051703 0.0000138 0.0000730 0.0000180 0.0000314 0.0000203 -0.0000224 -0.0001069 0.0001716 0.0000037 -0.0000299 0.0000953 -0.0000434 -0.0000652 0.0001157 -0.0000377 0.0000866 0.0000517 -0.0000915
-0.0000086 -0.0000872 0.0000526 -0.0000765 0.0000832 -0.0001199 -0.0004925 0.0011751 -0.0000624 0.0001627 0.0001186 -0.0002914 0.0000231 -0.0000251 -0.0002362 0.0002748 0.0000175 -0.0000406 0.0000436 0.0000092 0.0000424 -0.0000301 -0.0000642 0.0000343 0.0000657 -0.0000503
0.0000586 -0.0000290 -0.0000206 0.0001849 -0.0000264 -0.0000721 -0.0011008 0.0037648 -0.0000296 -0.0000004 0.0000245 -0.0000926 0.0000241 -0.0000266 -0.0001988 0.0002989 0.0000293 -0.0000473 -0.0001397 0.0001301 0.0001380 -0.0001422 -0.0000226 -0.0000709 0.0000470 -0.0000387
0.0000571 -0.0000606 -0.0001034 0.0001709 -0.0000575 -0.0000533 0.0007810 0.0006871 0.0000564 -0.0001551 -0.0001567 0.0002685 0.0000250 -0.0000280 0.0001668 -0.0002208 0.0000214 -0.0000478 -0.0001665 0.0001136 0.0001535 -0.0001496 -0.0000693 0.0000399 0.0001473 -0.0001552
-0.0000414 0.0000175 -0.0000985 0.0002172 0.0000154 -0.0001124 0.0017802 -0.0011711 0.0000604 -0.0003669 0.0000389 0.0000413 0.0000274 -0.0000305 0.0001905 -0.0004083 0.0000211 -0.0000402 -0.0000815 0.0001180 0.0001467 -0.0001599 0.0000841 -0.0000655 0.0001653 -0.0002367
-0.0000032 0.0000137 0.0000487 -0.0001274 -0.0000241 -0.0001336 -0.0002860 0.0014279 -0.0000042 -0.0001764 -0.0000813 -0.0000923 0.0000332 -0.0000363 0.0001209 -0.0002567 0.0000319 -0.0000446 -0.0000521 0.0001589 0.0001317 -0.0000808 0.0000676 0.0000023 0.0000946 -0.0003355
-0.0000746 0.0003352 0.0001878 -0.0005832 0.0000366 -0.0001289 0.0011845 0.0011100 0.0000594 -0.0000194 -0.0001381 -0.0002383 0.0000358 -0.0000399 0.0000146 -0.0001284 0.0000385 -0.0000575 0.0001008 0.0000198 0.0001289 -0.0001234 -0.0000607 0.0000495 0.0001078 -0.0003612
-0.0001564 0.0004786 0.0001714 -0.0006838 0.0000043 -0.0000877 0.0002172 -0.0003303 0.0000820 0.0000113 0.0001720 -0.0004980 0.0000352 -0.0000401 0.0001743 -0.0004708 0.0000324 -0.0000552 0.0001263 -0.0001422 0.0002218 -0.0002172 -0.0002334 0.0001687 0.0001267 -0.0003703
-0.0000952 0.0002630 0.0000130 -0.0004225 -0.0000241 -0.0001086 -0.0002522 -0.0012575 -0.0001357 0.0002008 0.0001142 -0.0004456 0.0000347 -0.0000399 0.0002925 -0.0004003 0.0000165 -0.0000458 -0.0000604 -0.0000397 0.0001319 -0.0001461 -0.0002264 0.0002041 -0.0000097 -0.0001779
0.0000348 0.0000760 -0.0001264 0.0001278 0.0000061 -0.0000182 0.0019280 -0.0030186 0.0000161 0.0000040 0.0000216 -0.0002537 0.0000381 -0.0000431 0.0001546 -0.0002060 0.0000143 -0.0000411 -0.0000740 -0.0000073 0.0000178 -0.0000078 0.0000240 -0.0000308 0.0000614 -0.0001884
0.0000499 -0.0000847 -0.0001985 0.0002199 -0.0000202 0.0000787 -0.0015299 0.0015958 0.0000614 0.0000253 0.0001646 -0.0004218 0.0000429 -0.0000479 0.0001800 -0.0003498 0.0000232 -0.0000408 -0.0000483 -0.0000144 -0.0000211 0.0000393 0.0001369 -0.0001085 0.0000822 -0.0002228
0.0000098 -0.0000048 -0.0001126 0.0000112 0.0001006 -0.0000641 -0.0031240 0.0028665 0.0001572 -0.0000003 0.0003026 -0.0005953 0.0000366 -0.0000422 0.0001263 -0.0002953 0.0000382 -0.0000493 -0.0000283 0.0000195 0.0000801 -0.0001385 0.0000773 -0.0000195 -0.0000394 -0.0000599
0.0000560 -0.0000742 0.0000837 -0.0002400 0.0000830 -0.0000972 -0.0034855 0.0020525 0.0002231 -0.0001834 0.0001133 -0.0002321 0.0000341 -0.0000398 -0.0000584 -0.0002472 0.0000228 -0.0000465 0.0000195 -0.0000249 0.0001016 -0.0001438 0.0000155 -0.0000395 -0.0000084 -0.0001042
0.0000720 -0.0001890 0.0001915 -0.0006263 -0.0000541 0.0001239 -0.0017218 0.0000759 0.0001006 -0.0002359 -0.0000317 -0.0000918 0.0000380 -0.0000436 0.0000606 -0.0003999 0.0000159 -0.0000419 -0.0000185 0.0000698 0.0000685 -0.0000557 -0.0000012 -0.0002084 0.0000199 -0.0002121
0.0000405 -0.0000843 0.0001084 -0.0005780 -0.0000570 0.0000922 0.0007004 -0.0029733 0.0000307 -0.0002545 0.0000379 0.0000264 0.0000394 -0.0000450 0.0000391 -0.0002335 0.0000301 -0.0000437 -0.0001727 0.0001539 0.0001363 -0.0001277 -0.0002278 -0.0000780 0.0000145 -0.0002091
0.0000288 0.0000229 0.0000672 -0.0004037 0.0000039 -0.0001221 0.0007955 -0.0041417 0.0001017 -0.0003568 -0.0000348 0.0000823 0.0000419 -0.0000472 0.0000877 -0.0002568 0.0000153 -0.0000310 -0.0002049 0.0001106 -0.0000777 0.0000173 -0.0001001 0.0000029 0.0001288 -0.0003044
